Category,Rank,Username,Topmate URL,,Category Metric,User ID,Profile Pic URL,First Name,Short Bio,category_link,category_link,category_link
Most Package Bookings '25,23,garima_rajput,https://topmate.io/garima_rajput,"'garima_rajput',",106,230400,https://static.topmate.io/haNuTuxrrDTx4CVQmU8mkX.jpg,Garima,Software Engineer at Meta working in London. I can help you get that dream job with my FAANG experience.,https://awards.topmate.io/packages,https://awards.topmate.io/packages,https://awards.topmate.io/packages
Most Package Bookings '25,24,rd_automation_learning,https://topmate.io/rd_automation_learning,"'rd_automation_learning',",103,182149,https://static.topmate.io/rDdsqdCU2bC4q4WVrdZFEe.jpg,RD Automation,"Extensive experience in software testing. Offers mock interviews, Resume review, career guidance specifically for software testing roles. Assisted 140K+ people in Software Testing & Automation. 5500+ Topmate bookings",https://awards.topmate.io/packages,https://awards.topmate.io/packages,https://awards.topmate.io/packages
Most Package Bookings '25,25,vivek_kumar52,https://topmate.io/vivek_kumar52,"'vivek_kumar52',",102,241196,https://static.topmate.io/cvqfPU15521MFmauRR3i2f.jpeg,Vivek,🎯 Your Go-To Interview Mentor | 🏆Specializing in DA & BA Role Transitions  | 📊 🧑‍🔬 Data Science  | 🎭 🗣️ Mock Interviews,https://awards.topmate.io/packages,https://awards.topmate.io/packages,https://awards.topmate.io/packages
Most Live Events Hosted '25,1,anchal,https://topmate.io/anchal,"'anchal',",3569,4334,https://static.topmate.io/aW76iESmbeFktrmBy15K5q.jpeg,Anchal,Engineer @Myntra || Ex-SDE @PayPal || LinkedIn: 150K Followers.,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events
Most Live Events Hosted '25,2,ashok_aggarwal,https://topmate.io/ashok_aggarwal,"'ashok_aggarwal',",1772,107005,https://static.topmate.io/sGL6XrQiR5xDTEPGXg6oSN.jpeg,Ashok,"429k+ @ Instagram | 10k @ Youtube | Prev. Founder's Office @ Unstop | Invest India (Govt of India) | Guest @ LSR, SRCC, Miranda House | Incisiv, New York (Research Intern)| Not a mentor!",https://awards.topmate.io/live-events,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events
Most Live Events Hosted '25,3,aishwarya_srinivasan,https://topmate.io/aishwarya_srinivasan,"'aishwarya_srinivasan',",1576,20851,https://static.topmate.io/7pXWU8fGN1xd6WzMQFDt9Y.avif,Aishwarya,Data Science| Personal Brand | LinkedIn Influencer | Startup Advisor| Content Creator | First Human at bunchpot.xyz,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events
Most Live Events Hosted '25,4,thisis_alaska,https://topmate.io/thisis_alaska,"'thisis_alaska',",768,316534,https://static.topmate.io/fJpa4r45eN2EHHsNZxoZmG.jpg,Nandini,Delhi University Gold Medalist | Founder & CEO at The Invincible Academy | Founder at Aparajita Foundation | Career Coach & CUET Mentor | Content Creator YT & IG  : 500k+,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events
Most Live Events Hosted '25,5,psycho_didi,https://topmate.io/psycho_didi,"'psycho_didi',",701,208972,https://static.topmate.io/mBNJsFMmcmo6aY9J2SwEpR.jpeg,Sanika,Your ultimate destination to everything related to making a career in Psychology!,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events
Most Live Events Hosted '25,6,k_s_akshay,https://topmate.io/k_s_akshay,"'k_s_akshay',",694,326851,https://topmate-profile-pics.s3.ap-south-1.amazonaws.com/profile_pic_94f7b638-787a-48f6-9600-ebcf361cb749.jpeg,K S,"""Hi, I’m Microsoft Intern & Student Ambassador passionate about AI, Predictive Maintenance, and tech solutions. Let's connect and explore new opportunities",https://awards.topmate.io/live-events,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events
Most Live Events Hosted '25,7,frontendmaster,https://topmate.io/frontendmaster,"'frontendmaster',",617,125579,https://static.topmate.io/5pjcGuHyVonXf1nxctUqgr.png,Frontend Master,Frontend Master: Empowering Students and Professionals to Secure Their Dream Jobs in Frontend Development#javascript #reactjs #webdevelopment #frontenddevelopment #typescript,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events
Most Live Events Hosted '25,8,growithanimesh,https://topmate.io/growithanimesh,"'growithanimesh',",605,411421,https://static.topmate.io/nUygNNUjdYXz554wwgZk4s.jpg,Animesh,"An Ex Merchant Navy officer turned into Entrepreneur. I expertise in brand building and marketing. With Over 9 Lakhs Followers on Social Media. Writer of the Book ""HOW TO BUILD A STARTUP FROM SCRATCH.""",https://awards.topmate.io/live-events,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events
Most Live Events Hosted '25,9,quant_insider,https://topmate.io/quant_insider,"'quant_insider',",581,142961,https://topmate-staging.s3.ap-south-1.amazonaws.com/fDhj7HZC8mpq7Trhzn4Shg.png,Quant Insider,"Elevating Careers, Empowering Quants: Your Bridge to Quantitative Finance Excellence",https://awards.topmate.io/live-events,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events
Most Live Events Hosted '25,10,shai,https://topmate.io/shai,"'shai',",573,164794,https://topmate-profile-pics.s3.ap-south-1.amazonaws.com/profile_pic_eba6788a-b0ca-43a0-a8d6-7af85e508a8e.jpeg,Shai,Lead - Product Design at Freshworks | Ex-Head of Design at MyCaptain | Ex-Founder of Alfheimr Tech (Sold - Acquired) | Built 50k+ Design Community,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events
Most Live Events Hosted '25,11,flywith_tanishq,https://topmate.io/flywith_tanishq,"'flywith_tanishq',",486,319556,https://topmate-staging.s3.amazonaws.com/qCPz3RjqFVYm17rFDgMJZv.jpg,Tanishq,"“Hey, I’m Tanishq, a commercial pilot with experience in flight schools in South Africa. Need guidance on becoming a pilot in India or abroad? Let’s clear your doubts and help you reach new heights! ✈️🌍”",https://awards.topmate.io/live-events,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events
Most Live Events Hosted '25,12,kavach_khanna01,https://topmate.io/kavach_khanna01,"'kavach_khanna01',",472,44990,https://static.topmate.io/eDjrekgQPAyEoXS6UgGVSs.JPG,Kavach,Mentor You Always Needed,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events
Most Live Events Hosted '25,13,agrawal_nandini,https://topmate.io/agrawal_nandini,"'agrawal_nandini',",463,15198,https://topmate-staging.s3.ap-south-1.amazonaws.com/ivRhpH1Fvj4wLUBrL7jgCg.PNG,Nandini,"Guinness Book of World Records | GIC | BCG | LinkedIn Top Voice | Dr. | India Book of Records | CA - AIR 1 | TEDx | ACCA (AIR 1, AWR 7&9)",https://awards.topmate.io/live-events,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events
Most Live Events Hosted '25,14,imsks,https://topmate.io/imsks,"'imsks',",447,179490,https://topmate-profile-pics.s3.ap-south-1.amazonaws.com/Sachin Kr.-Shukla-1704195588.jpeg,Sachin Kr.,Co-founder @ The Boring Education | Teacher | Full-stack Engineer,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events
Most Live Events Hosted '25,15,draditipaul,https://topmate.io/draditipaul,"'draditipaul',",399,29433,https://static.topmate.io/gX9CxECshseS2tT6ZCCRGR.jpeg,Aditi,"Get EB1-ready with a proven action plan — make real progress in 4–6 focused hours/week, so you can live in the US with freedom & ease | Served: 78+ Clients. 3600+ Customers | DM ""GO"" to work with me",https://awards.topmate.io/live-events,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events
Most Live Events Hosted '25,16,abhishek_veeramalla,https://topmate.io/abhishek_veeramalla,"'abhishek_veeramalla',",378,58642,https://topmate-profile-pics.s3.ap-south-1.amazonaws.com/profile_pic_caf332f8-b480-4277-bc68-9dcc8f24a541.jpeg,Abhishek,Helping people learn DevOps | 250k subscribers on YouTube | Free DevOps and AWS Courses,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events
Most Live Events Hosted '25,17,ankit_purohit_japan,https://topmate.io/ankit_purohit_japan,"'ankit_purohit_japan',",375,324081,https://static.topmate.io/ozKrL99UekMmkiPYUpKnxw.jpg,Ankit,"Get expert guidance from Ankit Purohit, a renowned authority on Japan over 8 years, with a personalized 1-on-1 consultation. Ankit holds a Bachelor’s in Computer Technology, a Master’s in Mechatronics, and an MBA from IIM Kashipur",https://awards.topmate.io/live-events,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events
Most Live Events Hosted '25,18,learnwiththeatrewala,https://topmate.io/learnwiththeatrewala,"'learnwiththeatrewala',",369,350639,https://static.topmate.io/8E9ogche7Ny1CDQEfR2WPJ.png,Learn with,"Take your acting to the next level with personalised coaching at Theatrewala—where we help you bring out your best, on screen and stage.",https://awards.topmate.io/live-events,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events
Most Live Events Hosted '25,19,rajat_jain01,https://topmate.io/rajat_jain01,"'rajat_jain01',",311,346448,https://topmate-profile-pics.s3.ap-south-1.amazonaws.com/Rajat-Jain-1731575187.jpeg,Rajat,Senior Data Analyst | Microsoft Certified Data Analyst | DAX | Power BI |  | Dashboard Developer | SQL | Power BI Trainer | Mentor | Data Visualization,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events
Most Live Events Hosted '25,20,the_gen_academy,https://topmate.io/the_gen_academy,"'the_gen_academy',",308,1637488,,The Gen,,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events
Most Live Events Hosted '25,21,surbhigupta,https://topmate.io/surbhigupta,"'surbhigupta',",268,1128622,https://static.topmate.io/9dNf8hji6EinpW9xdC9X56.JPG,Surbhi,"Founder – CUET MARG & Surbhi Gupta Academy🎓 M.Sc. Economics | BA (H) Eco – DRC, DU | B.Ed | 100%iler CUET Eco (2023)🧠 Certified Emotional Intelligence Coach – University of Michigan📚 CUET, CBSE, ISC, Class 11 and 12🧠 Career Mentor",https://awards.topmate.io/live-events,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events
Most Live Events Hosted '25,22,kabirchugh,https://topmate.io/kabirchugh,"'kabirchugh',",250,1422903,https://static.topmate.io/uYzQAuY8vfzqdwPh8H3UCr.jpg,Kabir,Restaurateur | Entrepreneurship | 11+ years of experience | I only advise what I practice - No-nonsense consultations. ⚡,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events
Most Live Events Hosted '25,23,jhoom_baba,https://topmate.io/jhoom_baba,"'jhoom_baba',",250,845323,https://static.topmate.io/vfgEkpEzDhinak4BfVkZhB.png,Jhoom,"Placed @ Deloitte (BIG 4) | Ministry of Home Affairs | 215K + Followers Instagram & Youtube | Delhi University @9 CGPA,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events
Your soon to be FAV SENIOR !!",https://awards.topmate.io/your-soon-to-be-fav-senior,https://awards.topmate.io/your-soon-to-be-fav-senior-https-awardstopmateio-your-soon-to-be-fav-senior,https://awards.topmate.io/your-soon-to-be-fav-senior-https-awardstopmateio-your-soon-to-be-fav-seniorhttps-awardstopmateio-your-soon-to-be-fav-senior-https-awardstopmateio-your-soon-to-be-fav-senior
Most Live Events Hosted '25,24,jaya_bhuvanesh,https://topmate.io/jaya_bhuvanesh,"'jaya_bhuvanesh',",247,329867,,Jaya Bhuvanesh,Jaya Bhuvanesh,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events
Most Live Events Hosted '25,25,ashutosh_vashishtha10,https://topmate.io/ashutosh_vashishtha10,"'ashutosh_vashishtha10',",235,81889,https://topmate-staging.s3.ap-south-1.amazonaws.com/aTZF66Bud3yTXyEkFmuBpm.jpg,Ashutosh,"UX Design @Microsoft, Winner of Paris Design award 2023, Taiwan International student design competition & CII award in 2021 and 2020.",https://awards.topmate.io/live-events,https://awards.topmate.io/live-events,https://awards.topmate.io/live-events
Most Priority DM's '25,1,nishchay_agrawal,https://topmate.io/nishchay_agrawal,"'nishchay_agrawal',",742,18828,https://topmate-staging.s3.amazonaws.com/xmbU8LqLc4mAg3tt7jcpyp.jpeg,Nishchay,"SDE IV (Senior Data Engineer) at Walmart ❤️ | SDE-2 (Data Engineer II) at Meesho 😊 | Data Engineer at Morgan Stanley, Zs Associates ✍️| Gold Medalist Uttarakhand Topper🥇 | 6k+ Youtube Subscribers| 4000+ 1:1 Sessions on Data Engineering 📊",https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms
Most Priority DM's '25,2,astrokarak,https://topmate.io/astrokarak,"'astrokarak',",354,267245,https://static.topmate.io/7XuvVQRLzUXnacw3aNZCwe.jpg,Pranjal,"Vedic Astrology ConsultantConsultations, E-Books, and Courses",https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms
Most Priority DM's '25,3,priyasha_crackxat,https://topmate.io/priyasha_crackxat,"'priyasha_crackxat',",343,383551,https://topmate-staging.s3.amazonaws.com/nJpNcyqU1EWG7NhQ2mm4LX.jpeg,Priyasha,Founder- CRACK XAT| GDPI Specialist | Interview Guidance| Dean's Merit | List Your Go-To-Girl for queries related to Careers | MBA | Jobs | Internships | Preparation Strategy,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms
Most Priority DM's '25,4,neha_malhotra,https://topmate.io/neha_malhotra,"'neha_malhotra',",287,134885,https://static.topmate.io/4WAPZMKEWanMicrShnc1Vk.jpeg,Neha,"CERTIFIED RESUME WRITER✨RESUME REVIEWER✨LINKEDIN COACH✨LINKEDIN BRANDING ✨ JOB SEARCH STRATEGIST ✨ CAREER COACH  ✨ ✍🏻 I help people Create Professional Job -Winning Resumes 📝, Cover Letters and optimized LinkedIn Profiles.",https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms
Most Priority DM's '25,5,marshaabalani,https://topmate.io/marshaabalani,"'marshaabalani',",281,435434,https://static.topmate.io/u8orTJGqqcrdtdGPSiaQTz.jpg,Marshaa,"Trusted by 2.1M+ Souls · 6M+ Views · 333K+ Interactions | Vedic Astrology · Tarot · Manifestation Magic | Book a Reading, Learn the Craft, and Heal Deeply ❤️",https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms
Most Priority DM's '25,6,adityajoshi12,https://topmate.io/adityajoshi12,"'adityajoshi12',",275,125485,https://static.topmate.io/5taMo8ogPYaDvDqetDorhy.jpeg,Aditya,Senior Software Engineer@Walmart | Blockchain | Lead Dev Advocate 🥑 - Hyperledger India  | Kubernetes Champ | Content Creator | Hyperledger Fabric | Hypereldger Besu,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms
Most Priority DM's '25,7,jatinkoshiya,https://topmate.io/jatinkoshiya,"'jatinkoshiya',",273,73013,https://topmate-staging.s3.ap-south-1.amazonaws.com/5fUnXFXcqEvCjozkjmH7pw.png,Jatin,"Senior Design Verification Engineer at Microsoft | Ex -Nvidia,Intel,TCS | Hardware Engineer | Career Guidance ✨ | Interview Preparation & Tips 🎯 | Resume Building 📝 | Mock Interview 🎙️ | 15k+ LinkedIn Followers 📈",https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms
Most Priority DM's '25,8,rajeev_sangwan,https://topmate.io/rajeev_sangwan,"'rajeev_sangwan',",207,6210,https://static.topmate.io/6e4H3Fubm477GZLEzzP5wm.jpg,Rajeev,👨🏻‍💻Data Scientist (Working/Living in UK) 🎥 Youtuber 🎓 Career Coach - guided thousands of students/professionals in getting Dream Jobs in UK,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms
Most Priority DM's '25,9,arsh_bhatia,https://topmate.io/arsh_bhatia,"'arsh_bhatia',",199,88155,https://static.topmate.io/i6NrpApMbB2oVHVhWE6KdX.jpeg,Arsh,Engineering @Razorpay || Former Intern @DRDO || Founder @nscc_srm || 1000+ DSA @Leetcode || Ex-Mentor @Coding Ninjas || Oracle Certified ||,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms
Most Priority DM's '25,10,ashima_gupta10,https://topmate.io/ashima_gupta10,"'ashima_gupta10',",171,102630,https://topmate-profile-pics.s3.ap-south-1.amazonaws.com/profile_pic_764ea687-0b6e-4b61-8d44-f9493da2e6e2.jpeg,Ashima,"MPhil in Clinical Psychology, Masters in Psychology (Clinical)",https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms
Most Priority DM's '25,11,rinisha_sen,https://topmate.io/rinisha_sen,"'rinisha_sen',",169,105402,https://topmate-profile-pics.s3.ap-south-1.amazonaws.com/profile_pic_3bf00e47-b18e-4bf7-878e-b6acb694eaa0.jpeg,Rinisha,21k+ @ LinkedIn | Business Analyst with 5+ years in banking & IT | Recently transitioned into Product Management at Mastercard | I guide non-tech professionals to successfully break into BA/PM roles and thrive in the IT industry.,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms
Most Priority DM's '25,12,abhi_jha910,https://topmate.io/abhi_jha910,"'abhi_jha910',",168,1394244,https://topmate-profile-pics.s3.ap-south-1.amazonaws.com/profile_pic_5a255ae8-df51-427c-a4b1-ed4e92821698.jpeg,Abhyanand,Software Engineer @AindraSystems | ex-SDE Apprentice @NATS | ex-Salesforce Developer Intern @Salesforce | ex-SDE Intern @GrapplTech | CodeKaze’23 Finalist | BTech CSE @HIT | Python | REST APIs | AI Enthusiast| 9.01 CGPA,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms
Most Priority DM's '25,13,shubhankar_khare,https://topmate.io/shubhankar_khare,"'shubhankar_khare',",166,7752,https://static.topmate.io/3i7XjsRD9VXNiGYRxPjTFN.jpeg,shubhankar,SDE2 @ Atlan | Frontend Expert | Mentoring aspiring developers in the thrilling world of startups and innovation.,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms
Most Priority DM's '25,14,shivangi_tripathi,https://topmate.io/shivangi_tripathi,"'shivangi_tripathi',",150,128831,https://static.topmate.io/nZ315iAJLb2dN72pWBb1Dt.jpg,Shivangi,"AI ML Engineer in Cognizant | Data Science | R&I | Mentor | Ex-TCS, Capgemini",https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms
Most Priority DM's '25,15,vikhyat_tandon,https://topmate.io/vikhyat_tandon,"'vikhyat_tandon',",140,246325,https://static.topmate.io/czumirkUC9D1A5DuWYYNYM.jpeg,Vikhyat,"Senior Software Engineer (SDE-3) @ Microsoft | Ex-Amazon, Oyo, Goibibo | IIIT-Allahabad",https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms
Most Priority DM's '25,16,dhruv_aggarwal,https://topmate.io/dhruv_aggarwal,"'dhruv_aggarwal',",138,4749,https://static.topmate.io/bkPKTdbMnpv9hBHZj8378E.png,Dhruv,"Senior Analyst - Software Engineer II(Data, Cloud) @HCLTech, xData Science @ProjectPro, Research @openminedorg, 5x ML Community Builder @AWS, @kaggle 3x Expert, 3x @AWS Certified",https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms
Most Priority DM's '25,17,manish_kumar25,https://topmate.io/manish_kumar25,"'manish_kumar25',",129,34903,https://topmate-staging.s3.ap-south-1.amazonaws.com/8PodRjBj943ZNsoRXND6BT.jpeg,MANISH,Data engineer at Jio,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms
Most Priority DM's '25,18,short_trick_science,https://topmate.io/short_trick_science,"'short_trick_science',",124,299405,https://static.topmate.io/8MbkRNjr2ArWJ3cskvAqCz.png,Short trick,Scholarship Experts | Youtube Channel Trusted by 50K+ Subscribe | YouTube Growth Coach & Consultant | Social Media Marketer & Strategist | Coaching + Consultation + Done For You Services,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms
Most Priority DM's '25,19,rishabh_gaurav,https://topmate.io/rishabh_gaurav,"'rishabh_gaurav',",121,220527,https://static.topmate.io/vDsFAxzRzUqMdXVwCWXLNj.jpg,Rishabh,SDE II at Amazon | Ex-Oracle | Mentoring humans on interview prep and career growth.,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms
Most Priority DM's '25,20,aman_tripathi18,https://topmate.io/aman_tripathi18,"'aman_tripathi18',",114,1208794,https://static.topmate.io/v4taTLWu52znbecEuNvgFk.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAXXBHRVOSVXLSO4PD%2F20250820%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20250820T050905Z&X-Amz-Expires=300&X-Amz-SignedHeaders=content-type%3Bhost&X-Amz-Signature=e4e61753792990fe47de337da5bf1cf1fb48be106c6525e2069d7c024fbf511a,Aman,SDE @ Swiggy | Cracked 7+ Offers in 10 Months | Mentored 1000+ | Turning Job Seekers into Offer Holders 🚀,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms
Most Priority DM's '25,21,shreya_khandelwal,https://topmate.io/shreya_khandelwal,"'shreya_khandelwal',",114,136703,https://static.topmate.io/2UZpRvDxnNuKrCaB19qQXo.jpg,Shreya,Data Scientist at Bain | Ex-IBMer | Microsoft AI MVP | LinkedIn Top Voices | AI & Analytics | Multi-Cloud Certified,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms
Most Priority DM's '25,22,rishabhsingh01,https://topmate.io/rishabhsingh01,"'rishabhsingh01',",107,256193,https://topmate-staging.s3.amazonaws.com/tykkag96HtoHxrh89jQWLf.jpeg,Rishabh,"LinkedIn ""𝐓𝐨𝐩 𝐑𝐞𝐜𝐫𝐮𝐢𝐭𝐢𝐧𝐠 𝐕𝐨𝐢𝐜𝐞"" ||📌Helping seekers to get a Dream Job in India and Abroad. Helped 𝟖𝟓𝟎+ 𝐂𝐨𝐦𝐩𝐚𝐧𝐢𝐞𝐬 in their hiring.",https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms
Most Priority DM's '25,23,kavach_khanna01,https://topmate.io/kavach_khanna01,"'kavach_khanna01',",105,44990,https://static.topmate.io/eDjrekgQPAyEoXS6UgGVSs.JPG,Kavach,Mentor You Always Needed,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms
Most Priority DM's '25,24,vamsi_krishna13,https://topmate.io/vamsi_krishna13,"'vamsi_krishna13',",97,89531,https://static.topmate.io/fFdws5GcmVAonX8xrgzwN7.jfif,Vamsi,"Software Engineer - III  @Walmart  | Ex-Siemens | Ex-Capgemini | Java Backend  |  VNR VJIET,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms
#talks about Java, Spring Boot, Aws, DSA, Design Patterns, Micro Services , Docker, K8S, Angular.",https://awards.topmate.io/talks-about-java,https://awards.topmate.io/talks-about-java,https://awards.topmate.io/talks-about-java
Most Priority DM's '25,25,saurabh_shalabh,https://topmate.io/saurabh_shalabh,"'saurabh_shalabh',",96,31536,https://topmate-profile-pics.s3.ap-south-1.amazonaws.com/Saurabh-Kumar-1673974434.jpeg,Saurabh,Sr. Data Architect  📈 @ American Express 💳 | Guest Author ✒️  @ International Magazines 📑 |  Ex-Infosys,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms,https://awards.topmate.io/priority-dms
Most Courses Sold '25,1,shubham_shubham11,https://topmate.io/shubham_shubham11,"'shubham_shubham11',",330,723536,https://static.topmate.io/3HUkHNdPD9DPL9Zu95WZ76.png,Shubham,Designs Wonders For App and Websites,https://awards.topmate.io/courses,https://awards.topmate.io/courses,https://awards.topmate.io/courses
Most Courses Sold '25,2,manifestingwithshraddha,https://topmate.io/manifestingwithshraddha,"'manifestingwithshraddha',",240,184132,https://static.topmate.io/ffpaAL9CCb8acmu9r9dLGj.jpeg,Shraddha,Manifestation coach who is helping you to live your dream life by VIBING HIGH ✨,https://awards.topmate.io/courses,https://awards.topmate.io/courses,https://awards.topmate.io/courses
Most Courses Sold '25,3,aishwarya_srinivasan,https://topmate.io/aishwarya_srinivasan,"'aishwarya_srinivasan',",210,20851,https://static.topmate.io/7pXWU8fGN1xd6WzMQFDt9Y.avif,Aishwarya,Data Science| Personal Brand | LinkedIn Influencer | Startup Advisor| Content Creator | First Human at bunchpot.xyz,https://awards.topmate.io/courses,https://awards.topmate.io/courses,https://awards.topmate.io/courses
Most Courses Sold '25,4,japneet_sachdeva,https://topmate.io/japneet_sachdeva,"'japneet_sachdeva',",172,27364,https://static.topmate.io/fovVpBy3Ad5SKHfXxD81Zs.jpeg,Japneet,Full Stack Test Automation Engineer | 6000+ mentees mastering QA Automation using my resources,https://awards.topmate.io/courses,https://awards.topmate.io/courses,https://awards.topmate.io/courses
Most Courses Sold '25,5,travelco,https://topmate.io/travelco,"'travelco',",168,1696871,https://static.topmate.io/upXZUhHorSWS4ky3T7Pn4A.png,Harsh,"Hi, I'm Harsh!I’m a travel content creator who loves exploring new places and helping others travel smarter.",https://awards.topmate.io/courses,https://awards.topmate.io/courses,https://awards.topmate.io/courses
Most Courses Sold '25,6,iamsantoshmishra,https://topmate.io/iamsantoshmishra,"'iamsantoshmishra',",166,11564,https://static.topmate.io/qhUwFPNvdVPHVC35bMgnmA.png,Santosh Kumar,Software Engineer at 𝐌𝐢𝐜𝐫𝐨𝐬𝐨𝐟𝐭 | Ex-VMware | Ex-Teradata | NIT Tiruchirappalli,https://awards.topmate.io/courses,https://awards.topmate.io/courses,https://awards.topmate.io/courses
Most Courses Sold '25,7,data_tutorials,https://topmate.io/data_tutorials,"'data_tutorials',",135,117264,https://static.topmate.io/4pdJG9rDGfYrNSdiPXYQU9.png,Swapnjeet,"Lead Data AnalystExperience in field of Data and expertise on tools like Power BI, Tableau, SQL, Excel, Advanced Excel, Azure, Fabric, Power Apps, AWS, Python, SSIS, Snowflake, Data warehouse, etc.",https://awards.topmate.io/courses,https://awards.topmate.io/courses,https://awards.topmate.io/courses
Most Courses Sold '25,8,chempractice,https://topmate.io/chempractice,"'chempractice',",118,75727,https://static.topmate.io/qTtepWy24mEpH3nSo7q7Ws.jpg,vishakha,"I am a professional Chemical Engineer working in the oil & gas industry with over 3 years of experience.For the past 3+ years, I've been offering guidance to students/professionals in their coursework, exams, interview preparation, project",https://awards.topmate.io/courses,https://awards.topmate.io/courses,https://awards.topmate.io/courses
Most Courses Sold '25,9,genzcareer,https://topmate.io/genzcareer,"'genzcareer',",115,231684,https://static.topmate.io/29wpLPr9DLcPJ7j39rJUBd.jpg,GenZ,"I'm a Senior Software Developer with extensive experience in one of the leading multinational corporations. Over the years, I've had the unique opportunity to conduct over 100 interviews, giving me a deep understanding of what it takes to s",https://awards.topmate.io/courses,https://awards.topmate.io/courses,https://awards.topmate.io/courses
